"sfGFP_Sens_molecules","mCherry_Sens_molecules","genotype"
216.6,188.22,"22A3_wild_type"
183.81,228.81,"22A3_wild_type"
76.83,341.05,"22A3_wild_type"
214.14,197.74,"22A3_wild_type"
161.54,255.04,"22A3_wild_type"
182.12,233.75,"22A3_wild_type"
158.94,258.11,"22A3_wild_type"
281.6,131.65,"22A3_wild_type"
156.41,264.36,"22A3_wild_type"
172.39,248.26,"22A3_wild_type"
281.96,134.36,"22A3_wild_type"
220.01,201.59,"22A3_wild_type"
186.08,237.54,"22A3_wild_type"
278.04,141.52,"22A3_wild_type"
271.7,148.24,"22A3_wild_type"
157.38,268.06,"22A3_wild_type"
149.8,276.24,"22A3_wild_type"
141.4,285.39,"22A3_wild_type"
223.73,199.19,"22A3_wild_type"
180.95,247.03,"22A3_wild_type"
195.46,231.92,"22A3_wild_type"
158.32,271.88,"22A3_wild_type"
204.82,223.17,"22A3_wild_type"
154.27,276.2,"22A3_wild_type"
250.74,175.67,"22A3_wild_type"
255.33,171.96,"22A3_wild_type"
176.89,254.8,"22A3_wild_type"
268.79,158.63,"22A3_wild_type"
210.2,223.54,"22A3_wild_type"
183.08,252.86,"22A3_wild_type"
361.3,66.12,"22A3_wild_type"
246.72,186.98,"22A3_wild_type"
282.93,150.97,"22A3_wild_type"
383.34,45.88,"22A3_wild_type"
175.55,263.68,"22A3_wild_type"
202.35,237,"22A3_wild_type"
233.17,205.47,"22A3_wild_type"
177.07,264.28,"22A3_wild_type"
209.42,231.7,"22A3_wild_type"
220.4,221.07,"22A3_wild_type"
205.62,236.57,"22A3_wild_type"
142.96,302.56,"22A3_wild_type"
167.92,277.43,"22A3_wild_type"
220.51,222.88,"22A3_wild_type"
227.17,216.35,"22A3_wild_type"
265.67,176.23,"22A3_wild_type"
247.08,197.22,"22A3_wild_type"
147.35,302.18,"22A3_wild_type"
255.1,189.54,"22A3_wild_type"
250.93,194.53,"22A3_wild_type"
180.3,272.92,"22A3_wild_type"
140.67,315.77,"22A3_wild_type"
346.18,100.6,"22A3_wild_type"
138.28,318.47,"22A3_wild_type"
255.41,195.83,"22A3_wild_type"
216.75,238.88,"22A3_wild_type"
161.11,300.64,"22A3_wild_type"
210.01,250.25,"22A3_wild_type"
206.84,254.03,"22A3_wild_type"
275.66,182.52,"22A3_wild_type"
182.9,279.96,"22A3_wild_type"
243.93,220.52,"22A3_wild_type"
149.07,320.53,"22A3_wild_type"
220.67,245.54,"22A3_wild_type"
325.62,135.68,"22A3_wild_type"
264.5,202,"22A3_wild_type"
257.13,211.01,"22A3_wild_type"
180.76,291.05,"22A3_wild_type"
221.61,249.37,"22A3_wild_type"
207.83,266.79,"22A3_wild_type"
337.85,130.83,"22A3_wild_type"
241.37,234.18,"22A3_wild_type"
207.64,270.52,"22A3_wild_type"
170.93,310.39,"22A3_wild_type"
137.63,346.17,"22A3_wild_type"
250.13,228.81,"22A3_wild_type"
220.48,260.42,"22A3_wild_type"
220.71,260.59,"22A3_wild_type"
276.47,202.49,"22A3_wild_type"
188.72,294.68,"22A3_wild_type"
261.56,219.64,"22A3_wild_type"
259.42,222.07,"22A3_wild_type"
194.99,290.76,"22A3_wild_type"
128.46,361.04,"22A3_wild_type"
158.31,332.65,"22A3_wild_type"
207.67,281.44,"22A3_wild_type"
283.86,202.52,"22A3_wild_type"
226.01,263.46,"22A3_wild_type"
277.29,210.23,"22A3_wild_type"
239.9,250.41,"22A3_wild_type"
237.15,254.45,"22A3_wild_type"
241.18,253.81,"22A3_wild_type"
296.72,195.8,"22A3_wild_type"
290.83,202.42,"22A3_wild_type"
220.04,276.81,"22A3_wild_type"
331.05,162.3,"22A3_wild_type"
220.03,278.74,"22A3_wild_type"
212.08,290.36,"22A3_wild_type"
139.61,366.9,"22A3_wild_type"
349.57,149.28,"22A3_wild_type"
267.21,237.23,"22A3_wild_type"
364.47,137.02,"22A3_wild_type"
262.35,249.51,"22A3_wild_type"
290.11,222.57,"22A3_wild_type"
184.2,334.07,"22A3_wild_type"
200.45,318.08,"22A3_wild_type"
341.81,170.14,"22A3_wild_type"
172.38,349.02,"22A3_wild_type"
306.79,209.21,"22A3_wild_type"
264.1,254.17,"22A3_wild_type"
276.06,242.15,"22A3_wild_type"
251.64,267.77,"22A3_wild_type"
340.8,178.58,"22A3_wild_type"
329.41,194.82,"22A3_wild_type"
330.41,194.5,"22A3_wild_type"
223.92,308.96,"22A3_wild_type"
222.21,311.65,"22A3_wild_type"
185.69,350.38,"22A3_wild_type"
227.52,308.27,"22A3_wild_type"
255.72,280.25,"22A3_wild_type"
264.01,273.79,"22A3_wild_type"
170.83,371.58,"22A3_wild_type"
287.02,251.97,"22A3_wild_type"
299.95,238.84,"22A3_wild_type"
262.28,280.31,"22A3_wild_type"
309.36,233.22,"22A3_wild_type"
290.39,255.22,"22A3_wild_type"
335.45,208.95,"22A3_wild_type"
290.19,257.04,"22A3_wild_type"
269.01,279.38,"22A3_wild_type"
289.27,258.25,"22A3_wild_type"
284.43,263.8,"22A3_wild_type"
351.28,195.58,"22A3_wild_type"
163.31,392.99,"22A3_wild_type"
317.08,233.34,"22A3_wild_type"
225.14,331.07,"22A3_wild_type"
381.39,169.68,"22A3_wild_type"
270.81,286.74,"22A3_wild_type"
216.39,344.01,"22A3_wild_type"
326.96,232.03,"22A3_wild_type"
253.17,309.55,"22A3_wild_type"
214.4,352.46,"22A3_wild_type"
284.55,279.07,"22A3_wild_type"
236.5,329.66,"22A3_wild_type"
399.88,160.28,"22A3_wild_type"
407.5,152.66,"22A3_wild_type"
174.27,397.44,"22A3_wild_type"
308.71,256.76,"22A3_wild_type"
288.81,277.65,"22A3_wild_type"
251.51,317.03,"22A3_wild_type"
186.24,389.82,"22A3_wild_type"
241.29,332.6,"22A3_wild_type"
308.75,261.93,"22A3_wild_type"
404.6,164.96,"22A3_wild_type"
201.22,378.81,"22A3_wild_type"
256.35,321.45,"22A3_wild_type"
236.45,343.5,"22A3_wild_type"
234.63,349.85,"22A3_wild_type"
211.27,376.07,"22A3_wild_type"
302.98,283.04,"22A3_wild_type"
102.99,494.96,"22A3_wild_type"
301.49,287.37,"22A3_wild_type"
352.15,235.64,"22A3_wild_type"
270.37,323.25,"22A3_wild_type"
268.54,326.5,"22A3_wild_type"
201.48,400.53,"22A3_wild_type"
214.14,391.41,"22A3_wild_type"
292.48,309.47,"22A3_wild_type"
410.8,186.61,"22A3_wild_type"
336.99,265.99,"22A3_wild_type"
364.22,241.36,"22A3_wild_type"
307.93,300.43,"22A3_wild_type"
253.24,358.38,"22A3_wild_type"
418.01,186.81,"22A3_wild_type"
376.04,232.03,"22A3_wild_type"
229.17,387.31,"22A3_wild_type"
285.41,329.55,"22A3_wild_type"
365.31,248.9,"22A3_wild_type"
233.46,389.52,"22A3_wild_type"
349.99,267.75,"22A3_wild_type"
376.85,239.84,"22A3_wild_type"
261.69,361.31,"22A3_wild_type"
379.02,238.45,"22A3_wild_type"
256.69,370.14,"22A3_wild_type"
351.37,271.22,"22A3_wild_type"
429.08,190.75,"22A3_wild_type"
284.36,343.45,"22A3_wild_type"
215.46,415.99,"22A3_wild_type"
293.41,334.37,"22A3_wild_type"
321.99,306.24,"22A3_wild_type"
389.23,236.03,"22A3_wild_type"
285.4,346.14,"22A3_wild_type"
312.08,320.4,"22A3_wild_type"
273.47,362.53,"22A3_wild_type"
275.94,361.3,"22A3_wild_type"
412.9,218.09,"22A3_wild_type"
287.79,349.8,"22A3_wild_type"
323.17,316.8,"22A3_wild_type"
312.37,330.17,"22A3_wild_type"
367.66,273.25,"22A3_wild_type"
288.45,359.39,"22A3_wild_type"
311.9,337.87,"22A3_wild_type"
162.8,494.75,"22A3_wild_type"
219.95,436.18,"22A3_wild_type"
437.98,209.81,"22A3_wild_type"
416.81,234.01,"22A3_wild_type"
215.03,446.91,"22A3_wild_type"
253.57,408.33,"22A3_wild_type"
378.53,277.77,"22A3_wild_type"
273.59,389.62,"22A3_wild_type"
302.19,360.41,"22A3_wild_type"
305.55,358.62,"22A3_wild_type"
351.18,312.62,"22A3_wild_type"
384.46,284.53,"22A3_wild_type"
318.43,354.64,"22A3_wild_type"
295.5,379.35,"22A3_wild_type"
295.12,395.6,"22A3_wild_type"
306.26,385.57,"22A3_wild_type"
339.97,351.91,"22A3_wild_type"
319.02,376.2,"22A3_wild_type"
261.27,438.17,"22A3_wild_type"
267.5,438.5,"22A3_wild_type"
316.9,388.11,"22A3_wild_type"
411.06,290.12,"22A3_wild_type"
385.19,320.59,"22A3_wild_type"
233.98,480.26,"22A3_wild_type"
330.33,380.29,"22A3_wild_type"
422.61,283.76,"22A3_wild_type"
408.77,298.9,"22A3_wild_type"
242.83,473.16,"22A3_wild_type"
229.43,488.49,"22A3_wild_type"
379.83,331.1,"22A3_wild_type"
405.71,304.88,"22A3_wild_type"
323.17,391.94,"22A3_wild_type"
289.66,431.27,"22A3_wild_type"
300.2,420.7,"22A3_wild_type"
363.13,356.17,"22A3_wild_type"
444.61,271.04,"22A3_wild_type"
296.76,431.34,"22A3_wild_type"
310.18,417.33,"22A3_wild_type"
397.4,326.93,"22A3_wild_type"
254.69,476.56,"22A3_wild_type"
488.51,234.31,"22A3_wild_type"
414.98,313.83,"22A3_wild_type"
485.76,240.6,"22A3_wild_type"
409.39,322.27,"22A3_wild_type"
318,418.2,"22A3_wild_type"
342.21,393.05,"22A3_wild_type"
387.85,348.62,"22A3_wild_type"
426.51,308.36,"22A3_wild_type"
415.2,321.32,"22A3_wild_type"
372.58,366.62,"22A3_wild_type"
425.34,313.19,"22A3_wild_type"
390.92,350.79,"22A3_wild_type"
358.32,386.19,"22A3_wild_type"
386.93,356.67,"22A3_wild_type"
382.28,361.78,"22A3_wild_type"
352.67,393.92,"22A3_wild_type"
427.57,318.15,"22A3_wild_type"
309.1,444.02,"22A3_wild_type"
352.36,402.37,"22A3_wild_type"
345.04,411.69,"22A3_wild_type"
435.53,317.1,"22A3_wild_type"
287.04,473.68,"22A3_wild_type"
354.57,403.33,"22A3_wild_type"
370.04,388,"22A3_wild_type"
385.3,372.52,"22A3_wild_type"
371.54,393.45,"22A3_wild_type"
337.54,431.45,"22A3_wild_type"
275.19,497.11,"22A3_wild_type"
439.59,328.83,"22A3_wild_type"
308.08,471.36,"22A3_wild_type"
504.76,266.77,"22A3_wild_type"
434.26,343.42,"22A3_wild_type"
324.28,459.6,"22A3_wild_type"
306.45,478.91,"22A3_wild_type"
447.59,331.42,"22A3_wild_type"
405.37,377.43,"22A3_wild_type"
372.79,415.54,"22A3_wild_type"
466.52,321.08,"22A3_wild_type"
385.03,408.07,"22A3_wild_type"
528.86,258.51,"22A3_wild_type"
346.96,449.57,"22A3_wild_type"
386.61,410.19,"22A3_wild_type"
480.04,314.47,"22A3_wild_type"
283.74,520.18,"22A3_wild_type"
466.6,332.3,"22A3_wild_type"
367.66,436.38,"22A3_wild_type"
325.95,480.46,"22A3_wild_type"
429.6,372.59,"22A3_wild_type"
463.27,338.9,"22A3_wild_type"
308.55,501.29,"22A3_wild_type"
283.41,532.36,"22A3_wild_type"
398.8,411.73,"22A3_wild_type"
389.11,424.44,"22A3_wild_type"
452.42,360.62,"22A3_wild_type"
379.74,437.03,"22A3_wild_type"
384.84,431.77,"22A3_wild_type"
248.63,575.43,"22A3_wild_type"
454.03,360.5,"22A3_wild_type"
356.63,463.58,"22A3_wild_type"
369.01,459.16,"22A3_wild_type"
428.6,397.29,"22A3_wild_type"
379.81,449.61,"22A3_wild_type"
328.6,503.33,"22A3_wild_type"
463.73,367.1,"22A3_wild_type"
347.64,490.72,"22A3_wild_type"
505.26,327.02,"22A3_wild_type"
385.84,453.69,"22A3_wild_type"
456.93,379.45,"22A3_wild_type"
579.52,251.59,"22A3_wild_type"
417.96,421.5,"22A3_wild_type"
341.59,503.48,"22A3_wild_type"
392.7,453.38,"22A3_wild_type"
327.28,524.5,"22A3_wild_type"
438.34,415.66,"22A3_wild_type"
363.34,498.89,"22A3_wild_type"
387.02,478.83,"22A3_wild_type"
403.97,461.64,"22A3_wild_type"
467.17,397.98,"22A3_wild_type"
504.83,359.74,"22A3_wild_type"
381.75,491.94,"22A3_wild_type"
597.63,266.21,"22A3_wild_type"
451.39,420.93,"22A3_wild_type"
462.09,410.58,"22A3_wild_type"
462.39,410.69,"22A3_wild_type"
359,519.23,"22A3_wild_type"
520.08,351.86,"22A3_wild_type"
538.69,334.45,"22A3_wild_type"
500.89,374.67,"22A3_wild_type"
499.83,376.16,"22A3_wild_type"
406.37,478,"22A3_wild_type"
252.86,640.14,"22A3_wild_type"
667.44,206.45,"22A3_wild_type"
480.43,403.46,"22A3_wild_type"
505.6,378.21,"22A3_wild_type"
364.11,526.85,"22A3_wild_type"
477.25,409.23,"22A3_wild_type"
388.61,503.64,"22A3_wild_type"
454.52,435.18,"22A3_wild_type"
344.64,550.85,"22A3_wild_type"
384.36,509.36,"22A3_wild_type"
363.02,532,"22A3_wild_type"
671.69,210.4,"22A3_wild_type"
387.31,518.33,"22A3_wild_type"
450.31,452.58,"22A3_wild_type"
397.68,512.45,"22A3_wild_type"
402.63,507.91,"22A3_wild_type"
410.06,507.21,"22A3_wild_type"
432.24,488.96,"22A3_wild_type"
515.11,406.65,"22A3_wild_type"
389.7,551.5,"22A3_wild_type"
419.12,522.08,"22A3_wild_type"
608.96,323.17,"22A3_wild_type"
514.52,425.1,"22A3_wild_type"
566.9,372.08,"22A3_wild_type"
562.04,377.76,"22A3_wild_type"
410.19,537.27,"22A3_wild_type"
474.94,469.96,"22A3_wild_type"
448.16,499.21,"22A3_wild_type"
470.93,476.15,"22A3_wild_type"
447.46,513,"22A3_wild_type"
552.93,404.69,"22A3_wild_type"
401.2,564.89,"22A3_wild_type"
360.88,607.28,"22A3_wild_type"
576.1,383.01,"22A3_wild_type"
472.85,494.06,"22A3_wild_type"
430.06,539.59,"22A3_wild_type"
420.2,550.6,"22A3_wild_type"
379.69,596.77,"22A3_wild_type"
482.62,492.44,"22A3_wild_type"
395.81,585.6,"22A3_wild_type"
422.65,561.41,"22A3_wild_type"
543.15,436.31,"22A3_wild_type"
384.08,606.93,"22A3_wild_type"
370.27,630.12,"22A3_wild_type"
375.5,629.36,"22A3_wild_type"
556.25,442.89,"22A3_wild_type"
369.02,641.13,"22A3_wild_type"
502.92,501.39,"22A3_wild_type"
672.12,325.63,"22A3_wild_type"
539.57,464.96,"22A3_wild_type"
450.36,558.64,"22A3_wild_type"
489.98,517.52,"22A3_wild_type"
528.34,482.01,"22A3_wild_type"
496.42,515.88,"22A3_wild_type"
664.92,341.16,"22A3_wild_type"
452.36,567.96,"22A3_wild_type"
409.37,616.07,"22A3_wild_type"
505.66,515.57,"22A3_wild_type"
482.54,547.04,"22A3_wild_type"
523.37,505.79,"22A3_wild_type"
437.44,596.5,"22A3_wild_type"
385.53,651.68,"22A3_wild_type"
545.45,484.57,"22A3_wild_type"
337.39,703.56,"22A3_wild_type"
658.37,367.42,"22A3_wild_type"
372.74,667.37,"22A3_wild_type"
492.75,541.61,"22A3_wild_type"
502.84,536.18,"22A3_wild_type"
554.79,482.85,"22A3_wild_type"
655.44,378.3,"22A3_wild_type"
471.37,574.36,"22A3_wild_type"
571.87,469.82,"22A3_wild_type"
264.23,797.56,"22A3_wild_type"
474.24,579.1,"22A3_wild_type"
493.78,563.26,"22A3_wild_type"
534.44,522.37,"22A3_wild_type"
508.05,550.33,"22A3_wild_type"
653.79,398.9,"22A3_wild_type"
453.35,609.22,"22A3_wild_type"
765.76,283.73,"22A3_wild_type"
534.33,527.06,"22A3_wild_type"
524.76,543.82,"22A3_wild_type"
484.55,587.12,"22A3_wild_type"
656.83,416.1,"22A3_wild_type"
715.63,356.79,"22A3_wild_type"
656.83,420.09,"22A3_wild_type"
344.47,753.51,"22A3_wild_type"
481.85,610.25,"22A3_wild_type"
662.9,424.22,"22A3_wild_type"
570.48,522.39,"22A3_wild_type"
556.37,540,"22A3_wild_type"
387.67,717.07,"22A3_wild_type"
481.61,624.42,"22A3_wild_type"
587.38,515.15,"22A3_wild_type"
517.89,593.67,"22A3_wild_type"
513.54,598.91,"22A3_wild_type"
513.23,600.97,"22A3_wild_type"
508.15,609.53,"22A3_wild_type"
604.4,516.33,"22A3_wild_type"
556.93,572.42,"22A3_wild_type"
542.54,594.09,"22A3_wild_type"
721.68,410.15,"22A3_wild_type"
418.61,727.9,"22A3_wild_type"
565.99,575.79,"22A3_wild_type"
779.18,352.67,"22A3_wild_type"
520.97,636.63,"22A3_wild_type"
518.42,647.44,"22A3_wild_type"
703.55,466.63,"22A3_wild_type"
577.57,613.69,"22A3_wild_type"
684.43,501.91,"22A3_wild_type"
493.12,708.58,"22A3_wild_type"
577.51,631.38,"22A3_wild_type"
694.17,514.38,"22A3_wild_type"
493.26,727.88,"22A3_wild_type"
542.55,676.9,"22A3_wild_type"
690.58,524.25,"22A3_wild_type"
573.68,648.8,"22A3_wild_type"
570.03,653.01,"22A3_wild_type"
532.91,693.29,"22A3_wild_type"
780.7,435.49,"22A3_wild_type"
537.5,694.69,"22A3_wild_type"
726.59,500.44,"22A3_wild_type"
629.44,604.98,"22A3_wild_type"
503.29,746.84,"22A3_wild_type"
635.51,609.74,"22A3_wild_type"
729.55,521.98,"22A3_wild_type"
579.13,681.18,"22A3_wild_type"
682.86,576.54,"22A3_wild_type"
649.94,622.81,"22A3_wild_type"
580.6,695.78,"22A3_wild_type"
454.51,829.48,"22A3_wild_type"
554.31,731.89,"22A3_wild_type"
595.65,693.03,"22A3_wild_type"
575.91,722.28,"22A3_wild_type"
793.34,497.63,"22A3_wild_type"
726.31,569.03,"22A3_wild_type"
461.32,858.44,"22A3_wild_type"
772.42,536.04,"22A3_wild_type"
530.16,791.3,"22A3_wild_type"
680.75,636.64,"22A3_wild_type"
539.39,801.75,"22A3_wild_type"
705.42,630.68,"22A3_wild_type"
518.03,827.98,"22A3_wild_type"
613.68,742.62,"22A3_wild_type"
629.88,728.62,"22A3_wild_type"
592.45,768.68,"22A3_wild_type"
825.98,540.55,"22A3_wild_type"
750.47,627.57,"22A3_wild_type"
826.38,550.62,"22A3_wild_type"
885.95,500.39,"22A3_wild_type"
651.56,746.99,"22A3_wild_type"
700.66,709.62,"22A3_wild_type"
546.66,875.86,"22A3_wild_type"
813.51,606.08,"22A3_wild_type"
824.6,597.13,"22A3_wild_type"
706.72,728.14,"22A3_wild_type"
466.95,989.09,"22A3_wild_type"
548.78,907.38,"22A3_wild_type"
612.96,840.44,"22A3_wild_type"
680.32,771.09,"22A3_wild_type"
859.24,583.88,"22A3_wild_type"
775.02,678.06,"22A3_wild_type"
816.47,647.64,"22A3_wild_type"
664.2,834.88,"22A3_wild_type"
924.26,568.26,"22A3_wild_type"
788.02,718.5,"22A3_wild_type"
839.15,674.7,"22A3_wild_type"
918.8,594.87,"22A3_wild_type"
976.78,537.43,"22A3_wild_type"
792.87,732.53,"22A3_wild_type"
734.01,806.02,"22A3_wild_type"
856.91,685.57,"22A3_wild_type"
842.19,709.4,"22A3_wild_type"
1032.35,514.71,"22A3_wild_type"
927.68,635.39,"22A3_wild_type"
924.87,652.65,"22A3_wild_type"
830.54,760.45,"22A3_wild_type"
652.22,951.37,"22A3_wild_type"
825.52,800.07,"22A3_wild_type"
1043.01,575.03,"22A3_wild_type"
884.14,749.49,"22A3_wild_type"
823.23,818.76,"22A3_wild_type"
945.46,711.83,"22A3_wild_type"
990.62,676.62,"22A3_wild_type"
952.42,720.79,"22A3_wild_type"
917.04,776.22,"22A3_wild_type"
817.47,882.99,"22A3_wild_type"
517.96,1198.91,"22A3_wild_type"
1018.21,687.46,"22A3_wild_type"
1003.45,705.78,"22A3_wild_type"
1105.71,601.84,"22A3_wild_type"
935.47,784.84,"22A3_wild_type"
887.37,856.64,"22A3_wild_type"
773.69,978.99,"22A3_wild_type"
954.59,822.39,"22A3_wild_type"
652.26,1139.45,"22A3_wild_type"
726.26,1094.89,"22A3_wild_type"
793.62,1061.12,"22A3_wild_type"
1009.12,837.87,"22A3_wild_type"
1304.91,539.31,"22A3_wild_type"
802.04,1071.29,"22A3_wild_type"
711.02,1200.67,"22A3_wild_type"
1104.87,794.16,"22A3_wild_type"
858.82,1053.41,"22A3_wild_type"
1117.12,789.35,"22A3_wild_type"
893.07,1047.51,"22A3_wild_type"
987.66,958.59,"22A3_wild_type"
1225.59,724.18,"22A3_wild_type"
995.73,976.36,"22A3_wild_type"
1041.7,944.9,"22A3_wild_type"
1259.73,753.4,"22A3_wild_type"
836.71,1229.07,"22A3_wild_type"
1047.08,1011.65,"22A3_wild_type"
1054.46,1005.55,"22A3_wild_type"
1090.52,1025.14,"22A3_wild_type"
1239.22,916.03,"22A3_wild_type"
1202.15,964.32,"22A3_wild_type"
840.5,1359.18,"22A3_wild_type"
1010.79,1188.82,"22A3_wild_type"
1135.91,1070.28,"22A3_wild_type"
1255.88,970.55,"22A3_wild_type"
1071.33,1227.31,"22A3_wild_type"
1308.25,1041.1,"22A3_wild_type"
1449.11,981.22,"22A3_wild_type"
1133.39,1389.97,"22A3_wild_type"
1539.05,1033.58,"22A3_wild_type"
1206.7,1383.36,"22A3_wild_type"
1647.48,933.73,"22A3_wild_type"
1393.09,1203.62,"22A3_wild_type"
1044.45,1630.03,"22A3_wild_type"
1457.03,1353.29,"22A3_wild_type"
1755.47,1101.86,"22A3_wild_type"
1473.9,1453.61,"22A3_wild_type"
1641.91,1314.4,"22A3_wild_type"
1258.58,1720.2,"22A3_wild_type"
1600.35,1373.01,"22A3_wild_type"
1814.98,1257.99,"22A3_wild_type"
1016.2,2108.96,"22A3_wild_type"
1808.03,1314.98,"22A3_wild_type"
1664.16,1490.99,"22A3_wild_type"
1594.66,1571.99,"22A3_wild_type"
1661.2,1517.58,"22A3_wild_type"
1767.61,1424.21,"22A3_wild_type"
1736.77,1469.58,"22A3_wild_type"
2116.29,1169.38,"22A3_wild_type"
2043.38,1315.54,"22A3_wild_type"
1685.77,1703.45,"22A3_wild_type"
1777.86,1736.53,"22A3_wild_type"
1623.24,1904.73,"22A3_wild_type"
2261.07,1245.51,"22A3_wild_type"
1296.61,2273.09,"22A3_wild_type"
1750.31,1822.48,"22A3_wild_type"
1813.13,1817.24,"22A3_wild_type"
1664.57,2100.14,"22A3_wild_type"
2416.47,1320.1,"22A3_wild_type"
1783.26,2007.83,"22A3_wild_type"
1899.07,2271.54,"22A3_wild_type"
2130.23,2249.82,"22A3_wild_type"
2468.16,1983.4,"22A3_wild_type"
2395.87,2096.1,"22A3_wild_type"
2048.14,2575.12,"22A3_wild_type"
3030.26,1993.02,"22A3_wild_type"
3227.37,2069.61,"22A3_wild_type"
3043.56,2373.25,"22A3_wild_type"
7843.2,7553.83,"22A3_wild_type"
0.43,17.6,"22A3_wild_type"
0.44,18.02,"22A3_wild_type"
3.84,16.04,"22A3_wild_type"
6.34,13.56,"22A3_wild_type"
1.43,20.05,"22A3_wild_type"
6.46,15.84,"22A3_wild_type"
0.79,25.45,"22A3_wild_type"
7.77,19.01,"22A3_wild_type"
3.39,24.37,"22A3_wild_type"
13.83,13.65,"22A3_wild_type"
15.58,12.22,"22A3_wild_type"
14.13,14.19,"22A3_wild_type"
15.31,13.08,"22A3_wild_type"
10.44,18.5,"22A3_wild_type"
6.52,23.28,"22A3_wild_type"
8.35,21.41,"22A3_wild_type"
3.46,28.35,"22A3_wild_type"
14.2,17.44,"22A3_wild_type"
2.59,30.2,"22A3_wild_type"
3.91,29.1,"22A3_wild_type"
11.21,22.52,"22A3_wild_type"
2.88,31.8,"22A3_wild_type"
12.83,21.57,"22A3_wild_type"
11.59,23.88,"22A3_wild_type"
12.89,23.74,"22A3_wild_type"
17.42,19.12,"22A3_wild_type"
8.64,30.66,"22A3_wild_type"
9.8,29.57,"22A3_wild_type"
9.69,29.78,"22A3_wild_type"
14.78,24.62,"22A3_wild_type"
6.79,33.85,"22A3_wild_type"
5.06,37.43,"22A3_wild_type"
21.99,19.61,"22A3_wild_type"
14.33,28.22,"22A3_wild_type"
10.93,32.21,"22A3_wild_type"
11.11,32.54,"22A3_wild_type"
15.86,28.28,"22A3_wild_type"
14.47,31.13,"22A3_wild_type"
12.98,33.3,"22A3_wild_type"
6.82,41.4,"22A3_wild_type"
30.8,15.99,"22A3_wild_type"
6.5,43.31,"22A3_wild_type"
11.17,39.14,"22A3_wild_type"
3.35,47.8,"22A3_wild_type"
15.03,35.29,"22A3_wild_type"
14.16,36.55,"22A3_wild_type"
36.91,12.4,"22A3_wild_type"
7.68,44.43,"22A3_wild_type"
29.75,21.14,"22A3_wild_type"
30.7,20.21,"22A3_wild_type"
38.56,11.98,"22A3_wild_type"
9.12,45.17,"22A3_wild_type"
8.6,48.56,"22A3_wild_type"
17.54,39.84,"22A3_wild_type"
14.88,43.82,"22A3_wild_type"
20.56,37.62,"22A3_wild_type"
16.13,42.6,"22A3_wild_type"
7.8,52.29,"22A3_wild_type"
10.03,50.18,"22A3_wild_type"
17.23,43.02,"22A3_wild_type"
38.01,20.7,"22A3_wild_type"
28.18,31.7,"22A3_wild_type"
36.92,22.62,"22A3_wild_type"
35.82,23.83,"22A3_wild_type"
8.69,54.25,"22A3_wild_type"
21.12,40.75,"22A3_wild_type"
15.74,47.28,"22A3_wild_type"
12.85,50.55,"22A3_wild_type"
19.33,43.99,"22A3_wild_type"
2.3,64.57,"22A3_wild_type"
5.58,61.05,"22A3_wild_type"
21,44.35,"22A3_wild_type"
35.91,28.69,"22A3_wild_type"
31.44,33.75,"22A3_wild_type"
10.07,57.25,"22A3_wild_type"
49.3,14.37,"22A3_wild_type"
10.93,56.39,"22A3_wild_type"
44.39,20.57,"22A3_wild_type"
28.07,38.74,"22A3_wild_type"
26.15,41.26,"22A3_wild_type"
37.67,28.78,"22A3_wild_type"
23.9,44.07,"22A3_wild_type"
36.22,31.95,"22A3_wild_type"
43.71,23.92,"22A3_wild_type"
29.29,41.31,"22A3_wild_type"
54.1,14.87,"22A3_wild_type"
6.99,66.58,"22A3_wild_type"
30.24,41.34,"22A3_wild_type"
16.52,56.72,"22A3_wild_type"
36.92,34.96,"22A3_wild_type"
26.38,46.66,"22A3_wild_type"
18.01,56.02,"22A3_wild_type"
57.21,14.02,"22A3_wild_type"
21.57,53.21,"22A3_wild_type"
25.97,49.52,"22A3_wild_type"
0.84,77.32,"22A3_wild_type"
40.72,34.25,"22A3_wild_type"
27.5,49.78,"22A3_wild_type"
37.42,41.32,"22A3_wild_type"
34.97,44.22,"22A3_wild_type"
5.43,76.62,"22A3_wild_type"
24.64,56.27,"22A3_wild_type"
49.84,28.68,"22A3_wild_type"
35.2,44.87,"22A3_wild_type"
58.6,19.74,"22A3_wild_type"
60.55,17.92,"22A3_wild_type"
19.56,62.94,"22A3_wild_type"
23.44,59,"22A3_wild_type"
30.89,51.09,"22A3_wild_type"
18.29,65.3,"22A3_wild_type"
47.35,33.61,"22A3_wild_type"
37.59,44.36,"22A3_wild_type"
29.76,53.32,"22A3_wild_type"
26.43,57.06,"22A3_wild_type"
45.82,35.97,"22A3_wild_type"
25.89,58.47,"22A3_wild_type"
26.83,57.53,"22A3_wild_type"
67.03,13.94,"22A3_wild_type"
32.18,52.57,"22A3_wild_type"
64.97,16.69,"22A3_wild_type"
44.47,39.41,"22A3_wild_type"
27.78,57.9,"22A3_wild_type"
43.21,41.51,"22A3_wild_type"
22.62,64.15,"22A3_wild_type"
23.28,63.52,"22A3_wild_type"
51.41,33.09,"22A3_wild_type"
53.46,31.34,"22A3_wild_type"
48.7,36.98,"22A3_wild_type"
52.89,33.28,"22A3_wild_type"
31.73,56.57,"22A3_wild_type"
38.72,48.97,"22A3_wild_type"
31.16,57.37,"22A3_wild_type"
