"sfGFP_Sens_molecules","mCherry_Sens_molecules","genotype"
305.15,238.78,"Tandem sfGFP-mCherry-Sens"
3.63,78.27,"Tandem sfGFP-mCherry-Sens"
341.09,315.08,"Tandem sfGFP-mCherry-Sens"
58.22,51.5,"Tandem sfGFP-mCherry-Sens"
41.57,63.89,"Tandem sfGFP-mCherry-Sens"
158.39,142.91,"Tandem sfGFP-mCherry-Sens"
137.16,127.27,"Tandem sfGFP-mCherry-Sens"
291.8,309.5,"Tandem sfGFP-mCherry-Sens"
0.15,39.98,"Tandem sfGFP-mCherry-Sens"
284.86,278.48,"Tandem sfGFP-mCherry-Sens"
87.39,89.53,"Tandem sfGFP-mCherry-Sens"
60.15,39.61,"Tandem sfGFP-mCherry-Sens"
97.48,155.36,"Tandem sfGFP-mCherry-Sens"
104.61,83.19,"Tandem sfGFP-mCherry-Sens"
73.93,139.03,"Tandem sfGFP-mCherry-Sens"
181.46,155.67,"Tandem sfGFP-mCherry-Sens"
13.54,34.63,"Tandem sfGFP-mCherry-Sens"
201.98,172.96,"Tandem sfGFP-mCherry-Sens"
14.87,33.1,"Tandem sfGFP-mCherry-Sens"
129.44,108.56,"Tandem sfGFP-mCherry-Sens"
12.51,48.7,"Tandem sfGFP-mCherry-Sens"
432.74,406.81,"Tandem sfGFP-mCherry-Sens"
77.1,97.3,"Tandem sfGFP-mCherry-Sens"
36.97,33.15,"Tandem sfGFP-mCherry-Sens"
145.51,139.56,"Tandem sfGFP-mCherry-Sens"
9.57,22.07,"Tandem sfGFP-mCherry-Sens"
150.97,140.82,"Tandem sfGFP-mCherry-Sens"
75.12,57.48,"Tandem sfGFP-mCherry-Sens"
250.55,167.83,"Tandem sfGFP-mCherry-Sens"
389.05,316.09,"Tandem sfGFP-mCherry-Sens"
46.06,71.21,"Tandem sfGFP-mCherry-Sens"
37.4,19.41,"Tandem sfGFP-mCherry-Sens"
39.62,18.3,"Tandem sfGFP-mCherry-Sens"
43.96,49.36,"Tandem sfGFP-mCherry-Sens"
180.3,145,"Tandem sfGFP-mCherry-Sens"
79.99,87.08,"Tandem sfGFP-mCherry-Sens"
122.91,212.38,"Tandem sfGFP-mCherry-Sens"
19.05,45.84,"Tandem sfGFP-mCherry-Sens"
200.2,188.87,"Tandem sfGFP-mCherry-Sens"
43.39,81.02,"Tandem sfGFP-mCherry-Sens"
38,71.8,"Tandem sfGFP-mCherry-Sens"
45.95,29.66,"Tandem sfGFP-mCherry-Sens"
413.18,420.83,"Tandem sfGFP-mCherry-Sens"
24.95,92.19,"Tandem sfGFP-mCherry-Sens"
195.36,121.16,"Tandem sfGFP-mCherry-Sens"
38.9,16.71,"Tandem sfGFP-mCherry-Sens"
63.98,67.81,"Tandem sfGFP-mCherry-Sens"
81.95,19.59,"Tandem sfGFP-mCherry-Sens"
56.04,100.51,"Tandem sfGFP-mCherry-Sens"
148.56,182.51,"Tandem sfGFP-mCherry-Sens"
198.11,137.15,"Tandem sfGFP-mCherry-Sens"
88.31,91.71,"Tandem sfGFP-mCherry-Sens"
199.58,173.12,"Tandem sfGFP-mCherry-Sens"
409.81,390.62,"Tandem sfGFP-mCherry-Sens"
82.23,70.79,"Tandem sfGFP-mCherry-Sens"
90.87,107.48,"Tandem sfGFP-mCherry-Sens"
207.24,201.25,"Tandem sfGFP-mCherry-Sens"
330.33,289.45,"Tandem sfGFP-mCherry-Sens"
47.2,82.07,"Tandem sfGFP-mCherry-Sens"
165.24,133.01,"Tandem sfGFP-mCherry-Sens"
11.98,34.56,"Tandem sfGFP-mCherry-Sens"
188.72,223.32,"Tandem sfGFP-mCherry-Sens"
276.47,184.83,"Tandem sfGFP-mCherry-Sens"
22.39,62.51,"Tandem sfGFP-mCherry-Sens"
200.71,147.13,"Tandem sfGFP-mCherry-Sens"
106.84,183.24,"Tandem sfGFP-mCherry-Sens"
258.37,160.25,"Tandem sfGFP-mCherry-Sens"
187.84,179.62,"Tandem sfGFP-mCherry-Sens"
20.34,19.31,"Tandem sfGFP-mCherry-Sens"
30.79,77.62,"Tandem sfGFP-mCherry-Sens"
123.61,104.79,"Tandem sfGFP-mCherry-Sens"
175.97,107.34,"Tandem sfGFP-mCherry-Sens"
37.93,42.65,"Tandem sfGFP-mCherry-Sens"
149.37,178.65,"Tandem sfGFP-mCherry-Sens"
86.99,64.59,"Tandem sfGFP-mCherry-Sens"
207.55,180.22,"Tandem sfGFP-mCherry-Sens"
0.49,30.03,"Tandem sfGFP-mCherry-Sens"
24.83,47.85,"Tandem sfGFP-mCherry-Sens"
31.05,64.95,"Tandem sfGFP-mCherry-Sens"
26,27.47,"Tandem sfGFP-mCherry-Sens"
45.55,41.67,"Tandem sfGFP-mCherry-Sens"
2.3,51.96,"Tandem sfGFP-mCherry-Sens"
144.95,67,"Tandem sfGFP-mCherry-Sens"
40.16,20.72,"Tandem sfGFP-mCherry-Sens"
119.13,109.75,"Tandem sfGFP-mCherry-Sens"
84.29,49.56,"Tandem sfGFP-mCherry-Sens"
73.2,25.55,"Tandem sfGFP-mCherry-Sens"
47.26,27.55,"Tandem sfGFP-mCherry-Sens"
126.25,171.19,"Tandem sfGFP-mCherry-Sens"
58.66,20.18,"Tandem sfGFP-mCherry-Sens"
143.13,129.51,"Tandem sfGFP-mCherry-Sens"
55.63,49.68,"Tandem sfGFP-mCherry-Sens"
287.03,169.98,"Tandem sfGFP-mCherry-Sens"
52.36,29.73,"Tandem sfGFP-mCherry-Sens"
6.69,88.25,"Tandem sfGFP-mCherry-Sens"
19.85,50.8,"Tandem sfGFP-mCherry-Sens"
24.12,17.37,"Tandem sfGFP-mCherry-Sens"
502.12,327.55,"Tandem sfGFP-mCherry-Sens"
71.47,53.96,"Tandem sfGFP-mCherry-Sens"
137.85,116.85,"Tandem sfGFP-mCherry-Sens"
723.63,490.75,"Tandem sfGFP-mCherry-Sens"
79.66,42.61,"Tandem sfGFP-mCherry-Sens"
12.29,39.26,"Tandem sfGFP-mCherry-Sens"
29.24,63.7,"Tandem sfGFP-mCherry-Sens"
302.47,232.78,"Tandem sfGFP-mCherry-Sens"
463.37,333.05,"Tandem sfGFP-mCherry-Sens"
18.69,49.77,"Tandem sfGFP-mCherry-Sens"
19.18,22.22,"Tandem sfGFP-mCherry-Sens"
56.54,17.65,"Tandem sfGFP-mCherry-Sens"
80.37,104.51,"Tandem sfGFP-mCherry-Sens"
165,153.36,"Tandem sfGFP-mCherry-Sens"
163.39,155.44,"Tandem sfGFP-mCherry-Sens"
253.49,134.59,"Tandem sfGFP-mCherry-Sens"
62.11,35.59,"Tandem sfGFP-mCherry-Sens"
259.19,239.81,"Tandem sfGFP-mCherry-Sens"
267.92,230.24,"Tandem sfGFP-mCherry-Sens"
21.11,43.55,"Tandem sfGFP-mCherry-Sens"
144.35,134.67,"Tandem sfGFP-mCherry-Sens"
137.24,180.62,"Tandem sfGFP-mCherry-Sens"
20.2,58.67,"Tandem sfGFP-mCherry-Sens"
608.56,484.63,"Tandem sfGFP-mCherry-Sens"
575.08,544.11,"Tandem sfGFP-mCherry-Sens"
114.19,83.45,"Tandem sfGFP-mCherry-Sens"
42.6,25.93,"Tandem sfGFP-mCherry-Sens"
83.48,97.81,"Tandem sfGFP-mCherry-Sens"
10.53,18.26,"Tandem sfGFP-mCherry-Sens"
180.71,166.11,"Tandem sfGFP-mCherry-Sens"
103.34,90.62,"Tandem sfGFP-mCherry-Sens"
118.02,132.55,"Tandem sfGFP-mCherry-Sens"
28.56,31.03,"Tandem sfGFP-mCherry-Sens"
84.59,120.25,"Tandem sfGFP-mCherry-Sens"
89.3,87.44,"Tandem sfGFP-mCherry-Sens"
37.54,42.79,"Tandem sfGFP-mCherry-Sens"
34.48,39.43,"Tandem sfGFP-mCherry-Sens"
21.71,90.58,"Tandem sfGFP-mCherry-Sens"
228.32,157.23,"Tandem sfGFP-mCherry-Sens"
144.94,79.03,"Tandem sfGFP-mCherry-Sens"
29.44,59.22,"Tandem sfGFP-mCherry-Sens"
250.3,221.11,"Tandem sfGFP-mCherry-Sens"
182.77,160.09,"Tandem sfGFP-mCherry-Sens"
106.64,92.19,"Tandem sfGFP-mCherry-Sens"
155.75,154.98,"Tandem sfGFP-mCherry-Sens"
66.07,112.14,"Tandem sfGFP-mCherry-Sens"
14.26,22.45,"Tandem sfGFP-mCherry-Sens"
57.17,26.03,"Tandem sfGFP-mCherry-Sens"
96.4,59.31,"Tandem sfGFP-mCherry-Sens"
23.66,36.51,"Tandem sfGFP-mCherry-Sens"
108.26,70.89,"Tandem sfGFP-mCherry-Sens"
319.86,200.71,"Tandem sfGFP-mCherry-Sens"
52.79,36.72,"Tandem sfGFP-mCherry-Sens"
63.52,77.18,"Tandem sfGFP-mCherry-Sens"
156.07,94.15,"Tandem sfGFP-mCherry-Sens"
312.17,252.41,"Tandem sfGFP-mCherry-Sens"
154.06,117.31,"Tandem sfGFP-mCherry-Sens"
14.78,16,"Tandem sfGFP-mCherry-Sens"
8.57,45.38,"Tandem sfGFP-mCherry-Sens"
4.2,40.27,"Tandem sfGFP-mCherry-Sens"
89.66,84.3,"Tandem sfGFP-mCherry-Sens"
113.01,83.49,"Tandem sfGFP-mCherry-Sens"
246.34,158.05,"Tandem sfGFP-mCherry-Sens"
130.24,131.02,"Tandem sfGFP-mCherry-Sens"
332.46,249,"Tandem sfGFP-mCherry-Sens"
142.51,125.22,"Tandem sfGFP-mCherry-Sens"
39.22,56.26,"Tandem sfGFP-mCherry-Sens"
150,159.11,"Tandem sfGFP-mCherry-Sens"
126.58,81.62,"Tandem sfGFP-mCherry-Sens"
403.06,272.28,"Tandem sfGFP-mCherry-Sens"
39.74,21.54,"Tandem sfGFP-mCherry-Sens"
123.71,80.9,"Tandem sfGFP-mCherry-Sens"
156.74,140.74,"Tandem sfGFP-mCherry-Sens"
53.54,73.64,"Tandem sfGFP-mCherry-Sens"
93.38,118.07,"Tandem sfGFP-mCherry-Sens"
160.07,104.39,"Tandem sfGFP-mCherry-Sens"
99.27,71.01,"Tandem sfGFP-mCherry-Sens"
15.73,18.36,"Tandem sfGFP-mCherry-Sens"
21.34,42.48,"Tandem sfGFP-mCherry-Sens"
99.09,22.34,"Tandem sfGFP-mCherry-Sens"
201.12,158.87,"Tandem sfGFP-mCherry-Sens"
75.75,107.86,"Tandem sfGFP-mCherry-Sens"
63.57,61.41,"Tandem sfGFP-mCherry-Sens"
31.79,17.5,"Tandem sfGFP-mCherry-Sens"
26.39,44.45,"Tandem sfGFP-mCherry-Sens"
128.64,91.25,"Tandem sfGFP-mCherry-Sens"
41.09,30.46,"Tandem sfGFP-mCherry-Sens"
253.6,221.15,"Tandem sfGFP-mCherry-Sens"
51.37,17.21,"Tandem sfGFP-mCherry-Sens"
102.53,141.22,"Tandem sfGFP-mCherry-Sens"
38.09,73.86,"Tandem sfGFP-mCherry-Sens"
152.78,226.78,"Tandem sfGFP-mCherry-Sens"
102.87,67.96,"Tandem sfGFP-mCherry-Sens"
177.82,125.94,"Tandem sfGFP-mCherry-Sens"
52.57,62.01,"Tandem sfGFP-mCherry-Sens"
24.38,18.79,"Tandem sfGFP-mCherry-Sens"
55.49,46.74,"Tandem sfGFP-mCherry-Sens"
31.74,18.14,"Tandem sfGFP-mCherry-Sens"
33.96,54.16,"Tandem sfGFP-mCherry-Sens"
50.69,142.05,"Tandem sfGFP-mCherry-Sens"
127.62,79.3,"Tandem sfGFP-mCherry-Sens"
272.25,188.12,"Tandem sfGFP-mCherry-Sens"
52.42,74.46,"Tandem sfGFP-mCherry-Sens"
50.79,56.42,"Tandem sfGFP-mCherry-Sens"
153.6,128.28,"Tandem sfGFP-mCherry-Sens"
376.63,239,"Tandem sfGFP-mCherry-Sens"
15.29,35.99,"Tandem sfGFP-mCherry-Sens"
255.81,171.34,"Tandem sfGFP-mCherry-Sens"
60.92,70.16,"Tandem sfGFP-mCherry-Sens"
50.02,26.56,"Tandem sfGFP-mCherry-Sens"
507.38,377.85,"Tandem sfGFP-mCherry-Sens"
33.46,50.38,"Tandem sfGFP-mCherry-Sens"
195.69,161.67,"Tandem sfGFP-mCherry-Sens"
4.54,28.9,"Tandem sfGFP-mCherry-Sens"
46.62,49.33,"Tandem sfGFP-mCherry-Sens"
49.7,39.66,"Tandem sfGFP-mCherry-Sens"
125.17,117.17,"Tandem sfGFP-mCherry-Sens"
98.11,49.07,"Tandem sfGFP-mCherry-Sens"
105.48,78.89,"Tandem sfGFP-mCherry-Sens"
7.52,15.69,"Tandem sfGFP-mCherry-Sens"
151.72,176.09,"Tandem sfGFP-mCherry-Sens"
85.31,117.73,"Tandem sfGFP-mCherry-Sens"
30.4,64.9,"Tandem sfGFP-mCherry-Sens"
200.5,159.52,"Tandem sfGFP-mCherry-Sens"
6.06,37.36,"Tandem sfGFP-mCherry-Sens"
96.93,87.41,"Tandem sfGFP-mCherry-Sens"
74.12,35.36,"Tandem sfGFP-mCherry-Sens"
353.29,276.59,"Tandem sfGFP-mCherry-Sens"
256.05,195.5,"Tandem sfGFP-mCherry-Sens"
123.92,111.9,"Tandem sfGFP-mCherry-Sens"
97.67,77.75,"Tandem sfGFP-mCherry-Sens"
60.87,26.37,"Tandem sfGFP-mCherry-Sens"
93.32,121.08,"Tandem sfGFP-mCherry-Sens"
148.91,80.57,"Tandem sfGFP-mCherry-Sens"
366.31,226.29,"Tandem sfGFP-mCherry-Sens"
78.84,39.86,"Tandem sfGFP-mCherry-Sens"
251.35,149.52,"Tandem sfGFP-mCherry-Sens"
23.37,50.75,"Tandem sfGFP-mCherry-Sens"
233.28,212.5,"Tandem sfGFP-mCherry-Sens"
358.57,203.47,"Tandem sfGFP-mCherry-Sens"
9.02,18.91,"Tandem sfGFP-mCherry-Sens"
121.11,70.5,"Tandem sfGFP-mCherry-Sens"
91.18,23.16,"Tandem sfGFP-mCherry-Sens"
250.26,122.92,"Tandem sfGFP-mCherry-Sens"
242.03,139.76,"Tandem sfGFP-mCherry-Sens"
169.46,141.03,"Tandem sfGFP-mCherry-Sens"
91.28,97.97,"Tandem sfGFP-mCherry-Sens"
126.13,23,"Tandem sfGFP-mCherry-Sens"
41.69,56.47,"Tandem sfGFP-mCherry-Sens"
23.04,72.41,"Tandem sfGFP-mCherry-Sens"
45.31,55.82,"Tandem sfGFP-mCherry-Sens"
54.89,38.91,"Tandem sfGFP-mCherry-Sens"
18.72,55.3,"Tandem sfGFP-mCherry-Sens"
132.62,93.85,"Tandem sfGFP-mCherry-Sens"
61.43,38.87,"Tandem sfGFP-mCherry-Sens"
280.73,147.52,"Tandem sfGFP-mCherry-Sens"
41.78,36.19,"Tandem sfGFP-mCherry-Sens"
61.01,27.63,"Tandem sfGFP-mCherry-Sens"
32.46,53.34,"Tandem sfGFP-mCherry-Sens"
80.16,51.59,"Tandem sfGFP-mCherry-Sens"
91.57,49.75,"Tandem sfGFP-mCherry-Sens"
51.06,20.01,"Tandem sfGFP-mCherry-Sens"
124.2,89.8,"Tandem sfGFP-mCherry-Sens"
217.74,146.94,"Tandem sfGFP-mCherry-Sens"
63.37,49.35,"Tandem sfGFP-mCherry-Sens"
8.61,62.67,"Tandem sfGFP-mCherry-Sens"
2.66,21.37,"Tandem sfGFP-mCherry-Sens"
425.05,296.29,"Tandem sfGFP-mCherry-Sens"
140.91,103.12,"Tandem sfGFP-mCherry-Sens"
99.31,61.59,"Tandem sfGFP-mCherry-Sens"
686.83,496.13,"Tandem sfGFP-mCherry-Sens"
64.95,87.57,"Tandem sfGFP-mCherry-Sens"
251.1,200.4,"Tandem sfGFP-mCherry-Sens"
135.37,90.68,"Tandem sfGFP-mCherry-Sens"
163.86,153.27,"Tandem sfGFP-mCherry-Sens"
28.51,41.96,"Tandem sfGFP-mCherry-Sens"
103.94,119.92,"Tandem sfGFP-mCherry-Sens"
384.19,309.64,"Tandem sfGFP-mCherry-Sens"
31.35,69.43,"Tandem sfGFP-mCherry-Sens"
324.51,270.67,"Tandem sfGFP-mCherry-Sens"
441.07,334.82,"Tandem sfGFP-mCherry-Sens"
30.62,26.22,"Tandem sfGFP-mCherry-Sens"
112.83,68.13,"Tandem sfGFP-mCherry-Sens"
609.74,510.25,"Tandem sfGFP-mCherry-Sens"
61.63,54.74,"Tandem sfGFP-mCherry-Sens"
78.58,26.82,"Tandem sfGFP-mCherry-Sens"
10.88,105.28,"Tandem sfGFP-mCherry-Sens"
350.03,281.09,"Tandem sfGFP-mCherry-Sens"
24.83,20.97,"Tandem sfGFP-mCherry-Sens"
180.03,126.71,"Tandem sfGFP-mCherry-Sens"
68.42,200.82,"Tandem sfGFP-mCherry-Sens"
76.17,81.4,"Tandem sfGFP-mCherry-Sens"
53.42,78.46,"Tandem sfGFP-mCherry-Sens"
15.3,19.04,"Tandem sfGFP-mCherry-Sens"
75.56,76.62,"Tandem sfGFP-mCherry-Sens"
160.62,78.48,"Tandem sfGFP-mCherry-Sens"
263.33,216.14,"Tandem sfGFP-mCherry-Sens"
92.4,52.22,"Tandem sfGFP-mCherry-Sens"
224.81,169.9,"Tandem sfGFP-mCherry-Sens"
18.49,56.06,"Tandem sfGFP-mCherry-Sens"
13.14,16.32,"Tandem sfGFP-mCherry-Sens"
77.25,56.25,"Tandem sfGFP-mCherry-Sens"
542.78,412.5,"Tandem sfGFP-mCherry-Sens"
76.28,91.22,"Tandem sfGFP-mCherry-Sens"
257.53,192.58,"Tandem sfGFP-mCherry-Sens"
106.41,169.76,"Tandem sfGFP-mCherry-Sens"
42.26,19.86,"Tandem sfGFP-mCherry-Sens"
8.23,29.77,"Tandem sfGFP-mCherry-Sens"
102.46,86.51,"Tandem sfGFP-mCherry-Sens"
171.07,139.65,"Tandem sfGFP-mCherry-Sens"
91.78,43.35,"Tandem sfGFP-mCherry-Sens"
25.2,54.74,"Tandem sfGFP-mCherry-Sens"
315.53,307.82,"Tandem sfGFP-mCherry-Sens"
181.97,104.06,"Tandem sfGFP-mCherry-Sens"
94.23,67.13,"Tandem sfGFP-mCherry-Sens"
26.59,43.93,"Tandem sfGFP-mCherry-Sens"
128.42,64.74,"Tandem sfGFP-mCherry-Sens"
80.73,63.26,"Tandem sfGFP-mCherry-Sens"
97.81,76.06,"Tandem sfGFP-mCherry-Sens"
201.57,171.88,"Tandem sfGFP-mCherry-Sens"
149.41,99.86,"Tandem sfGFP-mCherry-Sens"
81.71,59.01,"Tandem sfGFP-mCherry-Sens"
92.39,166.12,"Tandem sfGFP-mCherry-Sens"
130.89,95.36,"Tandem sfGFP-mCherry-Sens"
73.25,72.76,"Tandem sfGFP-mCherry-Sens"
316.24,207.35,"Tandem sfGFP-mCherry-Sens"
6.43,50.01,"Tandem sfGFP-mCherry-Sens"
36.31,42.38,"Tandem sfGFP-mCherry-Sens"
87.38,133.08,"Tandem sfGFP-mCherry-Sens"
239.37,222.41,"Tandem sfGFP-mCherry-Sens"
154.43,157.83,"Tandem sfGFP-mCherry-Sens"
1.88,36.48,"Tandem sfGFP-mCherry-Sens"
59.34,59.65,"Tandem sfGFP-mCherry-Sens"
152.09,75.15,"Tandem sfGFP-mCherry-Sens"
68.9,43.38,"Tandem sfGFP-mCherry-Sens"
339.76,210.77,"Tandem sfGFP-mCherry-Sens"
13.92,32.79,"Tandem sfGFP-mCherry-Sens"
73.45,42.58,"Tandem sfGFP-mCherry-Sens"
66.64,55.92,"Tandem sfGFP-mCherry-Sens"
121.48,136.43,"Tandem sfGFP-mCherry-Sens"
207.5,189.2,"Tandem sfGFP-mCherry-Sens"
75.29,82.7,"Tandem sfGFP-mCherry-Sens"
215.14,166.73,"Tandem sfGFP-mCherry-Sens"
8.83,23.52,"Tandem sfGFP-mCherry-Sens"
405.01,312.11,"Tandem sfGFP-mCherry-Sens"
1.16,57.44,"Tandem sfGFP-mCherry-Sens"
167.93,105.04,"Tandem sfGFP-mCherry-Sens"
99.83,53.04,"Tandem sfGFP-mCherry-Sens"
25.46,27.73,"Tandem sfGFP-mCherry-Sens"
44.93,20.31,"Tandem sfGFP-mCherry-Sens"
77.73,54.53,"Tandem sfGFP-mCherry-Sens"
34.83,37.19,"Tandem sfGFP-mCherry-Sens"
171.33,144.54,"Tandem sfGFP-mCherry-Sens"
281.04,172.06,"Tandem sfGFP-mCherry-Sens"
486.52,477.83,"Tandem sfGFP-mCherry-Sens"
42.46,27.11,"Tandem sfGFP-mCherry-Sens"
104.09,92.49,"Tandem sfGFP-mCherry-Sens"
4.77,27.04,"Tandem sfGFP-mCherry-Sens"
121.33,75.85,"Tandem sfGFP-mCherry-Sens"
252.5,244.58,"Tandem sfGFP-mCherry-Sens"
92.72,93.69,"Tandem sfGFP-mCherry-Sens"
42.54,86.74,"Tandem sfGFP-mCherry-Sens"
6.16,35.66,"Tandem sfGFP-mCherry-Sens"
8.08,17.64,"Tandem sfGFP-mCherry-Sens"
73.04,62.18,"Tandem sfGFP-mCherry-Sens"
1.61,27.23,"Tandem sfGFP-mCherry-Sens"
100.18,56.05,"Tandem sfGFP-mCherry-Sens"
232.47,161.83,"Tandem sfGFP-mCherry-Sens"
58.76,65.38,"Tandem sfGFP-mCherry-Sens"
46.89,44.1,"Tandem sfGFP-mCherry-Sens"
402.06,288.32,"Tandem sfGFP-mCherry-Sens"
0.33,47.01,"Tandem sfGFP-mCherry-Sens"
19,22.41,"Tandem sfGFP-mCherry-Sens"
1.33,47.52,"Tandem sfGFP-mCherry-Sens"
87.78,80.48,"Tandem sfGFP-mCherry-Sens"
238.08,141.34,"Tandem sfGFP-mCherry-Sens"
3.65,26.36,"Tandem sfGFP-mCherry-Sens"
130.27,98.22,"Tandem sfGFP-mCherry-Sens"
68.43,70.09,"Tandem sfGFP-mCherry-Sens"
45.2,20.56,"Tandem sfGFP-mCherry-Sens"
5.56,65.46,"Tandem sfGFP-mCherry-Sens"
260.29,213.7,"Tandem sfGFP-mCherry-Sens"
197.32,110.55,"Tandem sfGFP-mCherry-Sens"
62.14,27.59,"Tandem sfGFP-mCherry-Sens"
287.89,240.49,"Tandem sfGFP-mCherry-Sens"
88.8,89.8,"Tandem sfGFP-mCherry-Sens"
310.16,176.28,"Tandem sfGFP-mCherry-Sens"
116.29,24.75,"Tandem sfGFP-mCherry-Sens"
295.2,167.53,"Tandem sfGFP-mCherry-Sens"
243.2,162.59,"Tandem sfGFP-mCherry-Sens"
185.39,132.02,"Tandem sfGFP-mCherry-Sens"
168.1,140.06,"Tandem sfGFP-mCherry-Sens"
100.52,88.07,"Tandem sfGFP-mCherry-Sens"
131.8,111,"Tandem sfGFP-mCherry-Sens"
22.52,66.71,"Tandem sfGFP-mCherry-Sens"
7.48,31.16,"Tandem sfGFP-mCherry-Sens"
2.29,92.47,"Tandem sfGFP-mCherry-Sens"
180.08,82.78,"Tandem sfGFP-mCherry-Sens"
58.93,37.92,"Tandem sfGFP-mCherry-Sens"
15.1,27.01,"Tandem sfGFP-mCherry-Sens"
141.7,97.97,"Tandem sfGFP-mCherry-Sens"
58.74,35.5,"Tandem sfGFP-mCherry-Sens"
41.5,18.79,"Tandem sfGFP-mCherry-Sens"
6.88,65.91,"Tandem sfGFP-mCherry-Sens"
156.1,104,"Tandem sfGFP-mCherry-Sens"
90.31,262.82,"Tandem sfGFP-mCherry-Sens"
141.15,167.52,"Tandem sfGFP-mCherry-Sens"
41.89,95.23,"Tandem sfGFP-mCherry-Sens"
2.91,28.96,"Tandem sfGFP-mCherry-Sens"
342.2,474.61,"Tandem sfGFP-mCherry-Sens"
139.58,124.92,"Tandem sfGFP-mCherry-Sens"
215.73,168.1,"Tandem sfGFP-mCherry-Sens"
1.65,42.65,"Tandem sfGFP-mCherry-Sens"
201.49,297.06,"Tandem sfGFP-mCherry-Sens"
40.88,96,"Tandem sfGFP-mCherry-Sens"
10.21,71.87,"Tandem sfGFP-mCherry-Sens"
93.41,214.53,"Tandem sfGFP-mCherry-Sens"
56.03,81.43,"Tandem sfGFP-mCherry-Sens"
479.75,596.93,"Tandem sfGFP-mCherry-Sens"
105.43,197.47,"Tandem sfGFP-mCherry-Sens"
313.6,370.26,"Tandem sfGFP-mCherry-Sens"
90.97,121.19,"Tandem sfGFP-mCherry-Sens"
13.84,99.49,"Tandem sfGFP-mCherry-Sens"
15.65,41.3,"Tandem sfGFP-mCherry-Sens"
119.68,146.01,"Tandem sfGFP-mCherry-Sens"
0.14,53.49,"Tandem sfGFP-mCherry-Sens"
234.61,324.41,"Tandem sfGFP-mCherry-Sens"
56.95,81.18,"Tandem sfGFP-mCherry-Sens"
150.64,192.18,"Tandem sfGFP-mCherry-Sens"
22.9,41.95,"Tandem sfGFP-mCherry-Sens"
4.41,151.46,"Tandem sfGFP-mCherry-Sens"
612.46,649.93,"Tandem sfGFP-mCherry-Sens"
69.55,143.13,"Tandem sfGFP-mCherry-Sens"
129.88,112.9,"Tandem sfGFP-mCherry-Sens"
335.1,412.38,"Tandem sfGFP-mCherry-Sens"
43.62,84.36,"Tandem sfGFP-mCherry-Sens"
53.16,77.28,"Tandem sfGFP-mCherry-Sens"
13.02,27.36,"Tandem sfGFP-mCherry-Sens"
312.54,435.89,"Tandem sfGFP-mCherry-Sens"
62.16,72.81,"Tandem sfGFP-mCherry-Sens"
9.5,163.76,"Tandem sfGFP-mCherry-Sens"
598.89,551.21,"Tandem sfGFP-mCherry-Sens"
16.71,33.18,"Tandem sfGFP-mCherry-Sens"
955.36,1127.2,"Tandem sfGFP-mCherry-Sens"
18.64,55.1,"Tandem sfGFP-mCherry-Sens"
107.85,171.04,"Tandem sfGFP-mCherry-Sens"
538.94,503.27,"Tandem sfGFP-mCherry-Sens"
15.11,27.73,"Tandem sfGFP-mCherry-Sens"
68,46.22,"Tandem sfGFP-mCherry-Sens"
726.61,756.31,"Tandem sfGFP-mCherry-Sens"
893.1,994.54,"Tandem sfGFP-mCherry-Sens"
41.11,82.61,"Tandem sfGFP-mCherry-Sens"
60,198.21,"Tandem sfGFP-mCherry-Sens"
24.05,50.19,"Tandem sfGFP-mCherry-Sens"
24.61,53.37,"Tandem sfGFP-mCherry-Sens"
154.68,210.4,"Tandem sfGFP-mCherry-Sens"
120.99,143.11,"Tandem sfGFP-mCherry-Sens"
3.05,61.38,"Tandem sfGFP-mCherry-Sens"
1.7,39.45,"Tandem sfGFP-mCherry-Sens"
9.84,66.49,"Tandem sfGFP-mCherry-Sens"
6.98,25.4,"Tandem sfGFP-mCherry-Sens"
134.43,178.55,"Tandem sfGFP-mCherry-Sens"
1076.92,1268.77,"Tandem sfGFP-mCherry-Sens"
784.82,943.43,"Tandem sfGFP-mCherry-Sens"
131.77,158.69,"Tandem sfGFP-mCherry-Sens"
12.59,55.24,"Tandem sfGFP-mCherry-Sens"
102.57,172.5,"Tandem sfGFP-mCherry-Sens"
7,55.16,"Tandem sfGFP-mCherry-Sens"
39.22,100.46,"Tandem sfGFP-mCherry-Sens"
2.42,31.38,"Tandem sfGFP-mCherry-Sens"
135.18,262.27,"Tandem sfGFP-mCherry-Sens"
528.68,546.05,"Tandem sfGFP-mCherry-Sens"
216.59,287.9,"Tandem sfGFP-mCherry-Sens"
2.71,60.98,"Tandem sfGFP-mCherry-Sens"
1047.22,1223.21,"Tandem sfGFP-mCherry-Sens"
12.1,54.23,"Tandem sfGFP-mCherry-Sens"
18.08,39.92,"Tandem sfGFP-mCherry-Sens"
272.66,326.03,"Tandem sfGFP-mCherry-Sens"
178.69,265.45,"Tandem sfGFP-mCherry-Sens"
54.71,130.8,"Tandem sfGFP-mCherry-Sens"
97.04,115.09,"Tandem sfGFP-mCherry-Sens"
558.04,693.12,"Tandem sfGFP-mCherry-Sens"
14.64,31.55,"Tandem sfGFP-mCherry-Sens"
159.49,146.18,"Tandem sfGFP-mCherry-Sens"
140.57,189.95,"Tandem sfGFP-mCherry-Sens"
